"Run ID","Flow","precision","Hyperparameters"
"6308076","mlr.classif.xgboost(9)","1","eta:292976142936001,depth:14,weight:05020840732159,subsample:64489302742295,bytree:253207493107766,bylevel:488484404748306,lambda:0337774805959655,alpha:00227591251102745,nthread:1,nrounds:4572,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308150","mlr.classif.xgboost(9)","1","eta:00135619586847911,depth:12,weight:05319206835041,subsample:444100852264091,bytree:565985708963126,bylevel:902157603763044,lambda:0823945212163919,alpha:00241073000319538,nthread:1,nrounds:3105,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308193","mlr.classif.xgboost(9)","1","eta:575076026702068,depth:12,weight:4338504328789,subsample:768673045071773,bytree:607181736035272,bylevel:429460616549477,lambda:226379648155,alpha:00669712960852941,nthread:1,nrounds:1868,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308246","mlr.classif.xgboost(9)","1","eta:469203334923089,depth:13,weight:65145516269685,subsample:527410752722062,bytree:373982129385695,bylevel:923498938092962,lambda:00193038098518739,alpha:254226281329827,nthread:1,nrounds:1987,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308354","mlr.classif.xgboost(9)","1","eta:187383743432075,depth:12,weight:73883876058071,subsample:817716764798388,bytree:95863976678811,bylevel:672913497313857,lambda:7121015959124,alpha:00449844987227406,nthread:1,nrounds:1885,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308363","mlr.classif.xgboost(9)","1","eta:0406265164156036,depth:5,weight:00602272264767,subsample:611692858603783,bytree:679533598246053,bylevel:393203902989626,lambda:776632007509893,alpha:00702756670709025,nthread:1,nrounds:2698,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308560","mlr.classif.xgboost(9)","1","eta:0345073007269749,depth:10,weight:13076869400715,subsample:717777738836594,bytree:594615258276463,bylevel:921417496632785,lambda:9933869533677,alpha:00156187390862383,nthread:1,nrounds:1598,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308698","mlr.classif.xgboost(9)","1","eta:178475275653373,depth:15,weight:23159828429123,subsample:676902503939345,bytree:616059295833111,bylevel:791836901335046,lambda:007918558453,alpha:0366442031840169,nthread:1,nrounds:2748,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308764","mlr.classif.xgboost(9)","1","eta:0796004261103712,weight:3456784367745,subsample:611560509400442,bytree:838365408126265,bylevel:649912158958614,lambda:4489314683135,alpha:426575228130301,nthread:1,nrounds:1742,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308951","mlr.classif.xgboost(9)","1","eta:00752029403157914,depth:10,weight:9341213535951,subsample:974049267778173,bytree:603996043791994,bylevel:753536849748343,lambda:36855430742813,alpha:0994258514050219,nthread:1,nrounds:3799,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308956","mlr.classif.xgboost(9)","1","eta:00459987198670128,depth:14,weight:8707961801464,subsample:955564659857191,bytree:997720094164833,bylevel:896841647801921,lambda:55323951563041,alpha:20152349802911,nthread:1,nrounds:3717,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308963","mlr.classif.xgboost(9)","1","eta:789762790605467,weight:46194690077262,subsample:654009140678681,bytree:430873102508485,bylevel:636685529956594,lambda:0451315765941995,alpha:881116135033369,nthread:1,nrounds:3815,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6308998","mlr.classif.xgboost(9)","1","eta:118667722319487,depth:5,weight:33251753152375,subsample:399838880682364,bytree:498766304692253,bylevel:630912251770496,lambda:632553377707,alpha:00263598957426044,nthread:1,nrounds:3630,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6309026","mlr.classif.xgboost(9)","1","eta:025928262072159,weight:76433680671823,subsample:953701793611981,bytree:995853511849418,bylevel:962892927229404,lambda:675915750247,alpha:16806576734557,nthread:1,nrounds:2297,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282237","mlr.classif.xgboost(9)","1","eta:0261696130465468,depth:9,weight:05400351373497,subsample:405909177125432,bytree:331529457354918,bylevel:612513774074614,lambda:35625019198324,alpha:091844280468963,nthread:1,nrounds:2356,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282304","mlr.classif.xgboost(9)","1","eta:291946089213808,depth:7,weight:54135757868484,subsample:672639042185619,bytree:728266251040623,bylevel:173117214115337,lambda:72230542140605,alpha:109414739828383,nthread:1,nrounds:3244,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282331","mlr.classif.xgboost(9)","1","eta:0860926345120509,depth:2,weight:84857622093051,subsample:898996718134731,bytree:814916342264041,bylevel:735998442862183,lambda:1319301016485,alpha:0103934007111035,nthread:1,nrounds:3776,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282361","mlr.classif.xgboost(9)","1","eta:706915261402181,depth:14,weight:07306327166658,subsample:447534280340187,bytree:436406259192154,bylevel:174801888410002,lambda:622646631772837,alpha:00138350078189134,nthread:1,nrounds:3544,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282395","mlr.classif.xgboost(9)","1","eta:139866974704975,depth:15,weight:77514243054021,subsample:418999987817369,bytree:369645656086504,bylevel:578423791565001,lambda:200540907936,alpha:00230058324159367,nthread:1,nrounds:3005,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282419","mlr.classif.xgboost(9)","1","eta:100274897596673,weight:55589846764731,subsample:531750936130993,bytree:669254066422582,bylevel:4587292955257,lambda:84253556203478,alpha:924739399934621,nthread:1,nrounds:469,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282525","mlr.classif.xgboost(9)","1","eta:00994833799830936,weight:42082908434352,subsample:742038535419852,bytree:95275640510954,bylevel:265276478370652,lambda:068293951104468,alpha:021945393181869,nthread:1,nrounds:2472,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282559","mlr.classif.xgboost(9)","1","eta:0295016123487346,depth:11,weight:5778339311666,subsample:719534872402437,bytree:805922165745869,bylevel:490763520821929,lambda:04059984589074,alpha:161472473339825,nthread:1,nrounds:3568,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282706","mlr.classif.xgboost(9)","1","eta:02115619006669,depth:10,weight:26948835905748,subsample:62962356605567,bytree:640627609798685,bylevel:777325812960044,lambda:5554930909694,alpha:00121363849463962,nthread:1,nrounds:1513,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282858","mlr.classif.xgboost(9)","1","eta:0256985917812454,depth:10,weight:52972357656339,subsample:807510019466281,bytree:829352399334311,bylevel:870991900097579,lambda:1041683198415,alpha:0373674330108597,nthread:1,nrounds:1683,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6282929","mlr.classif.xgboost(9)","1","eta:385605167575515,depth:3,weight:13543353340877,subsample:919991565868258,bytree:910989492433146,bylevel:174153528409079,lambda:0771284227234926,alpha:129097151908204,nthread:1,nrounds:3533,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283153","mlr.classif.svm(6)","1","cost:829592376172,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283216","mlr.classif.svm(6)","1","cost:884457444545,gamma:116731883918861,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283219","mlr.classif.svm(6)","1","cost:396814146412,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283223","mlr.classif.svm(6)","1","cost:83413402229,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283468","mlr.classif.svm(6)","1","cost:2058652432695,gamma:22632813908604,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283472","mlr.classif.svm(6)","1","cost:258762966212,gamma:00797289630351249,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283516","mlr.classif.svm(6)","1","cost:190463365249,gamma:101943297366783,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283521","mlr.classif.svm(6)","1","cost:426735447323,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283531","mlr.classif.svm(6)","1","cost:015843529897,gamma:0115761399807175,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283574","mlr.classif.svm(6)","1","cost:141931867618,gamma:0595430404660385,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283613","mlr.classif.svm(6)","1","cost:530654221287,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283615","mlr.classif.svm(6)","1","cost:7257866971513,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283652","mlr.classif.svm(6)","1","cost:6834830048592,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283654","mlr.classif.svm(6)","1","cost:735064526768,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283657","mlr.classif.svm(6)","1","cost:618924359767,gamma:90744013096249,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283676","mlr.classif.svm(6)","1","cost:1444621921623,gamma:0544156088572397,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283720","mlr.classif.svm(6)","1","cost:2290543207188,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283721","mlr.classif.svm(6)","1","cost:8666339412575,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283735","mlr.classif.svm(6)","1","cost:771655035068792,gamma:428589126458718,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283743","mlr.classif.svm(6)","1","cost:414121002215,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283745","mlr.classif.svm(6)","1","cost:7352553395337,gamma:0363629981026602,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283784","mlr.classif.svm(6)","1","cost:04586376241438,gamma:773273468358153,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283792","mlr.classif.svm(6)","1","cost:189920861161,gamma:355367019555834,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283859","mlr.classif.svm(6)","1","cost:97568153774931,gamma:206756370355514,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283870","mlr.classif.svm(6)","1","cost:3286294944099,gamma:0514975316531643,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6283994","mlr.classif.svm(6)","1","cost:8379129973895,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284031","mlr.classif.svm(6)","1","cost:971104470844,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284043","mlr.classif.svm(6)","1","cost:13223306611,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284047","mlr.classif.svm(6)","1","cost:66019075393908,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284091","mlr.classif.svm(6)","1","cost:073662733689,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284107","mlr.classif.svm(6)","1","cost:259009123377,gamma:0559241829341558,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284108","mlr.classif.svm(6)","1","cost:135789088366,gamma:0237853683800102,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284109","mlr.classif.svm(6)","1","cost:795612076824,gamma:0377917529101434,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284169","mlr.classif.svm(6)","1","cost:549551300275,gamma:00572088768260474,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284286","mlr.classif.svm(6)","1","cost:7203583541728,gamma:0510032126088217,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284318","mlr.classif.svm(6)","1","cost:661135417989,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284332","mlr.classif.svm(6)","1","cost:170750063738,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284388","mlr.classif.svm(6)","1","cost:8276161876522,gamma:436862036456448,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284397","mlr.classif.svm(6)","1","cost:059444486859,gamma:00939489791066673,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284430","mlr.classif.svm(6)","1","cost:318985596373,gamma:329371456637122,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284435","mlr.classif.svm(6)","1","cost:497681381314,gamma:01358053281042,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284441","mlr.classif.svm(6)","1","cost:712637882014,gamma:0497844136665581,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284464","mlr.classif.svm(6)","1","cost:6782566252411,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284477","mlr.classif.svm(6)","1","cost:497752444525,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284487","mlr.classif.svm(6)","1","cost:0850739675,gamma:0275229755884162,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284532","mlr.classif.svm(6)","1","cost:772937430806,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284534","mlr.classif.svm(6)","1","cost:23703665373123,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284543","mlr.classif.svm(6)","1","cost:47293883038572,gamma:30002589334482,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284544","mlr.classif.svm(6)","1","cost:3300922572181,gamma:488619877009725,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284590","mlr.classif.svm(6)","1","cost:406903655234,gamma:399960263290376,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284593","mlr.classif.svm(6)","1","cost:07039346831849,gamma:983328010383698,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284639","mlr.classif.svm(6)","1","cost:3310102129036,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284643","mlr.classif.svm(6)","1","cost:886714123564,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284644","mlr.classif.svm(6)","1","cost:67716277573,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284648","mlr.classif.svm(6)","1","cost:818730944061,gamma:373500889536293,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284656","mlr.classif.svm(6)","1","cost:24672052852633,gamma:592766608300138,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284687","mlr.classif.svm(6)","1","cost:282238881175,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284711","mlr.classif.svm(6)","1","cost:187801947868,gamma:00979951961548114,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284712","mlr.classif.svm(6)","1","cost:9669407432668,gamma:0166600191333536,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284794","mlr.classif.svm(6)","1","cost:181131923445,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284800","mlr.classif.svm(6)","1","cost:047527036314,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284801","mlr.classif.svm(6)","1","cost:439455001749,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284816","mlr.classif.svm(6)","1","cost:8268211246685,gamma:0554582207508599,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284865","mlr.classif.svm(6)","1","cost:688005083425,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284866","mlr.classif.svm(6)","1","cost:40718057798,gamma:310055737184466,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284905","mlr.classif.svm(6)","1","cost:8427834023,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6284912","mlr.classif.svm(6)","1","cost:712611926102,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
